SampID,Time,Rep,Treatment,MF,Name,FinalBMIS,Fraction,RT,mz,Volume_Normalized_Area,Predicted_Adduct_Ion
B_6HV_T0,0,B,HV,HPos_2717,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.245,225.05391,917.8495645533,NA
B_6HV_T0,0,B,HV,HPos_2809,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,7.411,228.09798,2763.2459546876344,NA
B_6HV_T0,0,B,HV,HPos_2828,Unknown,"Thymine, 2H4",HILIC_Pos,2.668,229.15459,3842.369590314454,NA
B_6HV_T0,0,B,HV,HPos_2837,Ergothioneine,"Cytosine, 13C2, 15N3",HILIC_Pos,11.283,230.09534,385.7222156983337,NA
B_6HV_T0,0,B,HV,HPos_2888,Unknown,"Thymine, 2H4",HILIC_Pos,2.681,233.14935,24861.224699630602,NA
B_6HV_T0,0,B,HV,HPos_2921,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,12.09,235.09239,3808.6067163386524,NA
B_6HV_T0,0,B,HV,HPos_2947,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.742,236.14882,4958.729408929151,NA
B_6HV_T0,0,B,HV,HPos_2981,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.169,238.09302,26425.61679517282,NA
B_6HV_T0,0,B,HV,HPos_3007,Unknown,Inj_vol,HILIC_Pos,10.195,240.10864,53839.54,NA
B_6HV_T0,0,B,HV,HPos_3067,Cytidine,"Guanine, 13C, 15N2",HILIC_Pos,8.723,244.09288,9571.532158924174,NA
B_6HV_T0,0,B,HV,HPos_3081,Unknown,"Thymine, 2H4",HILIC_Pos,2.702,245.06448,2760.4865000595323,[M+Na]+
B_6HV_T0,0,B,HV,HPos_3094,Unknown,Inj_vol,HILIC_Pos,2.061,245.18599,21183.04,NA
B_6HV_T0,0,B,HV,HPos_3104,Unknown,Inj_vol,HILIC_Pos,4.086,246.14471,8569.54,NA
B_6HV_T0,0,B,HV,HPos_3115,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.845,247.05751,10595.035613553648,NA
B_6HV_T0,0,B,HV,HPos_3118,Unknown,Inj_vol,HILIC_Pos,9.824,247.1288,2890.34,NA
B_6HV_T0,0,B,HV,HPos_3119,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,12.118,247.12897,1536.4764065844054,NA
B_6HV_T0,0,B,HV,HPos_3134,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.554,248.07616,775.0101789390429,NA
B_6HV_T0,0,B,HV,HPos_316,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.934,97.02884,13366.806229569786,NA
B_6HV_T0,0,B,HV,HPos_317,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,10.641,97.02886,5780.8143059809345,NA
B_6HV_T0,0,B,HV,HPos_3184,Unknown,Inj_vol,HILIC_Pos,10.662,251.1239,7219.18,NA
B_6HV_T0,0,B,HV,HPos_3196,Deoxyadenosine,Inj_vol,HILIC_Pos,4.494,252.10895,33297.78,NA
B_6HV_T0,0,B,HV,HPos_3236,2-O-alpha-D-Glucosylglycerol,"DL-Proline, 2H7",HILIC_Pos,10.511,255.10753,188.98503213679152,NA
B_6HV_T0,0,B,HV,HPos_3246,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.307,256.08167,8860.12861779026,NA
B_6HV_T0,0,B,HV,HPos_3291,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.027,259.08127,119.91647407992414,NA
B_6HV_T0,0,B,HV,HPos_331,Unknown,Inj_vol,HILIC_Pos,10.147,97.07645,679504.72,NA
B_6HV_T0,0,B,HV,HPos_3316,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.882,260.16077,147.75165378664508,NA
B_6HV_T0,0,B,HV,HPos_3333,Unknown,"Homarine, 2H3",HILIC_Pos,9.206,261.14444,21794.121454310585,NA
B_6HV_T0,0,B,HV,HPos_3345,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.665,262.09134,96.13389079198416,NA
B_6HV_T0,0,B,HV,HPos_3395,Unknown,Inj_vol,HILIC_Pos,2.201,265.15472,1083.4,NA
B_6HV_T0,0,B,HV,HPos_34,Unknown,"L-Methionine, 2H3",HILIC_Pos,10.155,68.05009,23713.021905489382,NA
B_6HV_T0,0,B,HV,HPos_3429,Adenosine,Inj_vol,HILIC_Pos,5.488,268.10349,1413256,NA
B_6HV_T0,0,B,HV,HPos_3430,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,8.097,268.10397,2674.615587588689,NA
B_6HV_T0,0,B,HV,HPos_3451,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.511,269.08691,6274.129854256697,NA
B_6HV_T0,0,B,HV,HPos_3452,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,7.986,269.08798,2149.48736116116,NA
B_6HV_T0,0,B,HV,HPos_3453,Unknown,Inj_vol,HILIC_Pos,5.833,269.10764,154992.66,NA
B_6HV_T0,0,B,HV,HPos_3464,Unknown,Inj_vol,HILIC_Pos,1.873,269.21112,4648.72,NA
B_6HV_T0,0,B,HV,HPos_3468,Unknown,Inj_vol,HILIC_Pos,5.578,270.10974,3058.92,NA
B_6HV_T0,0,B,HV,HPos_3495,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.679,272.13406,1211.173043273078,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_353,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.803,98.98444,2759.0441899711186,NA
B_6HV_T0,0,B,HV,HPos_3535,Unknown,"Thymine, 2H4",HILIC_Pos,2.716,274.17621,220.7084978182221,[M+ACN+H]+
B_6HV_T0,0,B,HV,HPos_3536,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.62,274.18719,0,NA
B_6HV_T0,0,B,HV,HPos_3537,Unknown,"L-Isoleucine, 15N",HILIC_Pos,11.268,274.18726,0,NA
B_6HV_T0,0,B,HV,HPos_3551,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,12.082,275.13501,644.0808833465945,NA
B_6HV_T0,0,B,HV,HPos_3563,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.35,276.11871,5838.699029166668,NA
B_6HV_T0,0,B,HV,HPos_3571,Unknown,"Trehalose, 13C",HILIC_Pos,1.974,276.1806,3006.9740435560757,NA
B_6HV_T0,0,B,HV,HPos_3580,Unknown,"DL-Histidine, 15N",HILIC_Pos,9.992,277.08932,11440.423034171288,NA
B_6HV_T0,0,B,HV,HPos_3581,Unknown,"Trehalose, 13C",HILIC_Pos,10.619,277.08936,30030.419877269593,NA
B_6HV_T0,0,B,HV,HPos_3620,Unknown,Inj_vol,HILIC_Pos,2.086,279.17032,6393.34,NA
B_6HV_T0,0,B,HV,HPos_3621,Unknown,Inj_vol,HILIC_Pos,1.808,279.19537,76.24,NA
B_6HV_T0,0,B,HV,HPos_3641,Unknown,"Thymine, 2H4",HILIC_Pos,2.648,281.14999,174.0903293553862,NA
B_6HV_T0,0,B,HV,HPos_3670,Guanosine,"DL-Proline, 2H7",HILIC_Pos,9.561,284.09906,12592.0791867501,NA
B_6HV_T0,0,B,HV,HPos_3675,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.36,284.13522,8470.2539265543,NA
B_6HV_T0,0,B,HV,HPos_37,Unknown,"L-Methionine, 2H3",HILIC_Pos,10.006,68.05027,23713.021905489382,NA
B_6HV_T0,0,B,HV,HPos_3701,Unknown,"DL-Histidine, 15N",HILIC_Pos,10.461,286.11331,265008.27048967546,NA
B_6HV_T0,0,B,HV,HPos_3732,Unknown,"DL-Histidine, 15N",HILIC_Pos,10.427,288.20331,111.6892487706457,NA
B_6HV_T0,0,B,HV,HPos_3746,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.921,289.09177,2289.2887655149734,NA
B_6HV_T0,0,B,HV,HPos_3766,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.771,290.17105,434.03418721516226,NA
B_6HV_T0,0,B,HV,HPos_38,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.945,69.03416,1955.6378314534293,NA
B_6HV_T0,0,B,HV,HPos_3810,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,10.615,293.06332,7400.025332800411,NA
B_6HV_T0,0,B,HV,HPos_3844,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.243,295.11356,9572.58236941761,NA
B_6HV_T0,0,B,HV,HPos_3849,Unknown,Inj_vol,HILIC_Pos,2.467,295.16544,570.44,NA
B_6HV_T0,0,B,HV,HPos_3851,Unknown,"DL-Histidine, 15N",HILIC_Pos,11.616,296.02982,0,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_3881,Unknown,"DL-Proline, 2H7",HILIC_Pos,1.8,297.20587,0,NA
B_6HV_T0,0,B,HV,HPos_3893,Unknown,Inj_vol,HILIC_Pos,4.053,299.08084,97.84,NA
B_6HV_T0,0,B,HV,HPos_3926,Unknown,Inj_vol,HILIC_Pos,2.873,302.11105,9624.64,NA
B_6HV_T0,0,B,HV,HPos_3965,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.116,305.24341,2216.4479126972624,NA
B_6HV_T0,0,B,HV,HPos_3967,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.615,306.08105,4986.920815915114,NA
B_6HV_T0,0,B,HV,HPos_3982,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,10.568,307.04227,7470.81991607998,NA
B_6HV_T0,0,B,HV,HPos_3985,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.846,307.10248,404.81803041481055,NA
B_6HV_T0,0,B,HV,HPos_3993,Unknown,"DL-Proline, 2H7",HILIC_Pos,14.092,308.09106,17959.840357752702,NA
B_6HV_T0,0,B,HV,HPos_4022,Unknown,Inj_vol,HILIC_Pos,9.612,311.06628,1107.16,NA
B_6HV_T0,0,B,HV,HPos_4027,Unknown,"L-Methionine, 2H3",HILIC_Pos,1.99,311.22144,904.9018621928662,NA
B_6HV_T0,0,B,HV,HPos_4072,Unknown,Inj_vol,HILIC_Pos,10.487,314.14456,11556.32,NA
B_6HV_T0,0,B,HV,HPos_4105,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.766,316.16043,108.97409582013104,NA
B_6HV_T0,0,B,HV,HPos_4135,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,11.6,319.04507,1265.49099734341,NA
B_6HV_T0,0,B,HV,HPos_4168,Unknown,"Sucrose, 13C",HILIC_Pos,10.065,322.05511,0,NA
B_6HV_T0,0,B,HV,HPos_418,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.191,102.05517999999999,413001.73453642434,NA
B_6HV_T0,0,B,HV,HPos_4203,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.962,325.11301,10046.152511638244,NA
B_6HV_T0,0,B,HV,HPos_4212,Unknown,Inj_vol,HILIC_Pos,11.23,326.10803,898.58,NA
B_6HV_T0,0,B,HV,HPos_4322,Unknown,"Thymine, 2H4",HILIC_Pos,11.206,336.0961,2598.64265875579,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_4328,Unknown,Inj_vol,HILIC_Pos,2.243,336.19208,56.52,NA
B_6HV_T0,0,B,HV,HPos_4370,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.055,340.0354,1128.559099821101,NA
B_6HV_T0,0,B,HV,HPos_4371,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.607,340.03543,199.36113815787382,NA
B_6HV_T0,0,B,HV,HPos_4383,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.213,341.05154,4212.183151228815,NA
B_6HV_T0,0,B,HV,HPos_4445,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.719,346.1973,2140.475752194957,NA
B_6HV_T0,0,B,HV,HPos_4465,Unknown,Inj_vol,HILIC_Pos,11.075,348.07016,18327.78,NA
B_6HV_T0,0,B,HV,HPos_4578,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.771,357.21365,129.5293729673752,NA
B_6HV_T0,0,B,HV,HPos_4606,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.007,360.1499,172392.98906151298,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_4612,Unknown,Inj_vol,HILIC_Pos,1.98,360.27603,13951.76,NA
B_6HV_T0,0,B,HV,HPos_4662,Unknown,"DL-Proline, 2H7",HILIC_Pos,9.668,366.05112,6470.359840035817,NA
B_6HV_T0,0,B,HV,HPos_4776,Unknown,"Thymine, 2H4",HILIC_Pos,2.71,375.22406,9146.166360167432,NA
B_6HV_T0,0,B,HV,HPos_4871,Unknown,"L-Methionine, 2H3",HILIC_Pos,2.018,385.27994,9894.721127473855,NA
B_6HV_T0,0,B,HV,HPos_4873,Unknown,"Homarine, 2H3",HILIC_Pos,5.623,386.04242,21332.568853453497,NA
B_6HV_T0,0,B,HV,HPos_4889,Unknown,Inj_vol,HILIC_Pos,11.967,388.1814,4986.92,NA
B_6HV_T0,0,B,HV,HPos_4890,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,9.949,388.18292,3273.672508783039,NA
B_6HV_T0,0,B,HV,HPos_4949,Unknown,"Trehalose, 13C",HILIC_Pos,2.483,395.22742,5880.1771156060995,NA
B_6HV_T0,0,B,HV,HPos_4951,Unknown,"DL-Proline, 2H7",HILIC_Pos,2.024,395.31351,25751.32998576655,NA
B_6HV_T0,0,B,HV,HPos_4972,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.227,398.04135,24629.86112713159,NA
B_6HV_T0,0,B,HV,HPos_5017,Unknown,"DL-Alanine, 2H3",HILIC_Pos,12.139,402.16147,827.4345399349966,NA
B_6HV_T0,0,B,HV,HPos_5049,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.987,405.00964,3468.4341171692054,NA
B_6HV_T0,0,B,HV,HPos_506,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.913,109.02874,708.3066402320852,NA
B_6HV_T0,0,B,HV,HPos_5088,Unknown,"Trehalose, 13C",HILIC_Pos,9.683,411.10873,1973.0425188616018,NA
B_6HV_T0,0,B,HV,HPos_5172,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.047,422.0361,4458.461196159889,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_5187,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,9.681,424.10349,633.7800654357925,NA
B_6HV_T0,0,B,HV,HPos_5203,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,9.7,427.10385,58.45955794374133,NA
B_6HV_T0,0,B,HV,HPos_5231,Unknown,"Trehalose, 13C",HILIC_Pos,5.621,431.10043,14068.000425178201,NA
B_6HV_T0,0,B,HV,HPos_5242,Unknown,"DL-Histidine, 15N",HILIC_Pos,9.713,432.17261,150.8554450677345,NA
B_6HV_T0,0,B,HV,HPos_5257,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,12.984,434.18726,647.1392789130363,NA
B_6HV_T0,0,B,HV,HPos_5283,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,10.218,438.15906,220876.47946469393,NA
B_6HV_T0,0,B,HV,HPos_5312,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.252,443.09891,3783.9976497236944,NA
B_6HV_T0,0,B,HV,HPos_5364,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,10.159,451.11526,17264.96924591325,NA
B_6HV_T0,0,B,HV,HPos_5397,Unknown,"Sucrose, 13C",HILIC_Pos,8.769,457.21802,968.9428922744606,NA
B_6HV_T0,0,B,HV,HPos_5453,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,11.215,466.12302,115.09234110866295,NA
B_6HV_T0,0,B,HV,HPos_556,Cytosine,"Cytosine, 13C2, 15N3",HILIC_Pos,7.55,112.05083,151214.60043204718,NA
B_6HV_T0,0,B,HV,HPos_557,Unknown,"Guanine, 13C, 15N2",HILIC_Pos,8.715,112.05091,37704.96456138261,NA
B_6HV_T0,0,B,HV,HPos_5642,Unknown,Inj_vol,HILIC_Pos,4.521,502.0899,0,NA
B_6HV_T0,0,B,HV,HPos_5707,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,5.482,518.08386,9954.362317565032,NA
B_6HV_T0,0,B,HV,HPos_5725,Unknown,Inj_vol,HILIC_Pos,13.668,522.20227,13235.96,NA
B_6HV_T0,0,B,HV,HPos_5729,Unknown,Inj_vol,HILIC_Pos,5.625,523.09119,8002.36,NA
B_6HV_T0,0,B,HV,HPos_578,Unknown,Inj_vol,HILIC_Pos,6.174,113.03486,10996.32,NA
B_6HV_T0,0,B,HV,HPos_5789,Unknown,Inj_vol,HILIC_Pos,12.986,536.18274,3730.28,NA
B_6HV_T0,0,B,HV,HPos_5824,Unknown,Inj_vol,HILIC_Pos,4.525,547.14795,90.56,NA
B_6HV_T0,0,B,HV,HPos_5878,Unknown,Inj_vol,HILIC_Pos,2.391,564.35852,1805.56,NA
B_6HV_T0,0,B,HV,HPos_5924,Unknown,Inj_vol,HILIC_Pos,10.158,589.422,545.58,NA
B_6HV_T0,0,B,HV,HPos_5934,Unknown,Inj_vol,HILIC_Pos,11.267,594.39917,0,NA
B_6HV_T0,0,B,HV,HPos_5980,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.033,610.10486,4977.399737740761,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_5986,Glutathione disulfide,"DL-Proline, 2H7",HILIC_Pos,13.761,613.15833,18902.916806127927,NA
B_6HV_T0,0,B,HV,HPos_5987,Unknown,"DL-Histidine, 15N",HILIC_Pos,11.225,613.17603,0,NA
B_6HV_T0,0,B,HV,HPos_5999,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.913,625.1167,0,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_6024,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,5.583,655.13403,1497.285231370827,NA
B_6HV_T0,0,B,HV,HPos_6039,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.54,664.11713,6797.398712957121,NA
B_6HV_T0,0,B,HV,HPos_6150,Unknown,"Trehalose, 13C",HILIC_Pos,1.677,782.50671,6030.920609583869,NA
B_6HV_T0,0,B,HV,HPos_6152,Unknown,"Sucrose, 13C",HILIC_Pos,1.676,784.52203,5275.0531176741015,NA
B_6HV_T0,0,B,HV,HPos_639,L-Proline,"DL-Proline, 2H7",HILIC_Pos,9.667,116.07065,364589.9506464036,NA
B_6HV_T0,0,B,HV,HPos_690,Unknown,"Adenine, 15N2",HILIC_Pos,5.593,119.0354,3868.1776126411255,NA
B_6HV_T0,0,B,HV,HPos_691,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.602,119.04934,1070.5257074605613,NA
B_6HV_T0,0,B,HV,HPos_705,L-Threonine,"DL-Alanine, 2H3",HILIC_Pos,10.505,120.06577,86268.90038041591,NA
B_6HV_T0,0,B,HV,HPos_706,Unknown,Inj_vol,HILIC_Pos,5.918,120.08092,50503,NA
B_6HV_T0,0,B,HV,HPos_805,Unknown,"DL-Valine, 2H8",HILIC_Pos,10.121,126.02193,539.1241029510829,NA
B_6HV_T0,0,B,HV,HPos_831,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.929,127.03911,11757.51049235136,NA
B_6HV_T0,0,B,HV,HPos_87,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.544,74.02436,10036.625813975226,NA
B_6HV_T0,0,B,HV,HPos_878,Unknown,"Adenine, 15N2",HILIC_Pos,11.05,129.06587,8554.708000932429,NA
B_6HV_T0,0,B,HV,HPos_879,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.6,129.06604,45853.06177631099,NA
B_6HV_T0,0,B,HV,HPos_893,Unknown,Inj_vol,HILIC_Pos,11.301,129.66556,1060.6,NA
B_6HV_T0,0,B,HV,HPos_901,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.157,130.04996,2795698.5671245013,NA
B_6HV_T0,0,B,HV,HPos_950,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.095,133.03175,0,NA
B_6HV_T0,0,B,HV,HPos_954,L-Asparagine,"DL-Alanine, 2H3",HILIC_Pos,11.136,133.061,93153.70602115644,NA
B_6HV_T0,0,B,HV,HPos_962,L-Aspartic acid,"DL-Alanine, 2H3",HILIC_Pos,11.546,134.04491,296602.05581981223,NA
B_6HV_T0,0,B,HV,HPos_970,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.557,134.08122,40635.48193550014,NA
B_6HV_T0,0,B,HV,HPos_978,Dimethylsulfoniopropionate,Inj_vol,HILIC_Pos,10.397,135.04745,33439.12,NA
B_6HV_T0,0,B,HV,HPos_989,Adenine,"Adenine, 15N2",HILIC_Pos,5.611,136.06171,959160.9311947387,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_991,Unknown,"Adenine, 15N2",HILIC_Pos,4.263,136.0618,24110.871567782153,NA
B_6HV_T0,0,B,HV,HPos_992,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.615,136.07568,18752.747209114983,[M+NH4]+
B_6HV_T0,0,B,HV,HPos_sky16,Creatine,"Sucrose, 13C",HILIC_Pos,11.465,132.07684853459648,22404.695436933325,NA
B_6HV_T0,0,B,HV,HPos_sky35,Glycine betaine,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.1025,118.08643793090761,2116213.3813423784,NA
B_6HV_T0,0,B,HV,HPos_sky38,Guanine,"Guanine, 13C, 15N2",HILIC_Pos,8.8625,152.0566926625285,32392.697706439136,NA
B_6HV_T0,0,B,HV,HPos_sky45,Hypotaurine,"Thymine, 2H4",HILIC_Pos,11.094166666666666,110.02735136036566,1660.4956865840331,NA
B_6HV_T0,0,B,HV,HPos_sky51,L-Glutamic acid,"DL-Alanine, 2H3",HILIC_Pos,11.083333333333334,148.06033870087805,8046692.618022036,NA
B_6HV_T0,0,B,HV,HPos_sky54,L-Homoserine,"Adenine, 15N2",HILIC_Pos,11.171666666666669,120.0657208083999,11158.617034913246,NA
B_6HV_T0,0,B,HV,HPos_sky55,L-Isoleucine,"L-Isoleucine, 15N",HILIC_Pos,7.654166666666667,132.1019773303118,38560.97634079414,NA
B_6HV_T0,0,B,HV,HPos_sky59,L-Methionine,"L-Methionine, 2H3",HILIC_Pos,8,150.0583395395183,2140.9829789202327,NA
B_6HV_T0,0,B,HV,HPos_sky60,L-Methionine S-oxide,"DL-Alanine, 2H3",HILIC_Pos,9.6225,166.05337724930408,2067.57044088648,NA
B_6HV_T0,0,B,HV,HPos_sky64,L-Serine,"DL-Alanine, 2H3",HILIC_Pos,11.434166666666666,106.05024578431563,51483.152668559494,NA
B_6HV_T0,0,B,HV,HPos_sky71,N6-Acetyl-L-lysine,"DL-Valine, 2H8",HILIC_Pos,9.363333333333332,189.12342470178055,41820.224008038225,NA
B_6HV_T0,0,B,HV,HPos_sky72,Ophthalmic acid,"DL-Histidine, 15N",HILIC_Pos,10.2925,290.13468733882496,14552.27207010958,NA
B_6HV_T0,0,B,HV,HPos_sky73,Pipecolic acid,"DL-Valine, 2H8",HILIC_Pos,9.409166666666668,130.0863644892646,24695.31345779923,NA
B_6HV_T0,0,B,HV,HPos_sky74,Proline betaine,Inj_vol,HILIC_Pos,7.541666666666666,144.1019280260429,61289.94,NA
B_6HV_T0,0,B,HV,RP_10004,Unknown,Inj_vol,RP,4.005,238.09042,0,NA
B_6HV_T0,0,B,HV,RP_10006,Unknown,Inj_vol,RP,2.556,238.09355,268.24,[M+NH4]+
B_6HV_T0,0,B,HV,RP_10123,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.037,240.10938,525.7114477768467,NA
B_6HV_T0,0,B,HV,RP_10309,Unknown,"L-Tryptophan, 2H3",RP,2.555,243.04904,0,[M+Na]+
B_6HV_T0,0,B,HV,RP_10313,Unknown,"L-Phenylalanine, 2H8",RP,1.141,243.08376,257.6278670103622,NA
B_6HV_T0,0,B,HV,RP_10319,Unknown,"L-Phenylalanine, 2H8",RP,5.785,243.08788,2193.0770188377896,NA
B_6HV_T0,0,B,HV,RP_10320,Unknown,Inj_vol,RP,1.446,243.09789,0,NA
B_6HV_T0,0,B,HV,RP_10411,Unknown,"L-Tryptophan, 2H3",RP,3.411,244.08061,185.46727515741952,[M+Na]+
B_6HV_T0,0,B,HV,RP_10502,Unknown,"L-Tryptophan, 2H3",RP,2.479,245.0647,967.2100108801127,[M+Na]+
B_6HV_T0,0,B,HV,RP_10543,Unknown,"Vitamin B2, 13C4, 15N2",RP,2.369,245.18597,0,NA
B_6HV_T0,0,B,HV,RP_10544,Unknown,"L-Phenylalanine, 2H8",RP,2.634,245.18605,0,NA
B_6HV_T0,0,B,HV,RP_10770,Unknown,"Vitamin B2, 13C4, 15N2",RP,9.048,249.14873,2824.5150760176557,NA
B_6HV_T0,0,B,HV,RP_10820,Unknown,Inj_vol,RP,1.552,250.09354,0,NA
B_6HV_T0,0,B,HV,RP_10987,Unknown,Inj_vol,RP,1.27,252.10916,0,NA
B_6HV_T0,0,B,HV,RP_11044,Unknown,Inj_vol,RP,1.317,253.09352,0,NA
B_6HV_T0,0,B,HV,RP_11047,Unknown,"L-Phenylalanine, 2H8",RP,1.531,253.11819,0,NA
B_6HV_T0,0,B,HV,RP_1105,Unknown,Inj_vol,RP,1.451,117.055,388.04,NA
B_6HV_T0,0,B,HV,RP_11065,Unknown,Inj_vol,RP,8.911,253.18025,386.48,NA
B_6HV_T0,0,B,HV,RP_11071,Unknown,"L-Phenylalanine, 2H8",RP,9.893,253.21652,802.6929741284284,NA
B_6HV_T0,0,B,HV,RP_11302,Unknown,Inj_vol,RP,5.186,257.10364,228,NA
B_6HV_T0,0,B,HV,RP_11420,Unknown,"Pyridoxal, 2H3",RP,1.423,259.07892,0,NA
B_6HV_T0,0,B,HV,RP_11431,Unknown,Inj_vol,RP,1.036,259.10416,0,NA
B_6HV_T0,0,B,HV,RP_11542,Unknown,"Indole-3-acetic acid, 2H5",RP,9.248,259.1907,284.01221305635323,NA
B_6HV_T0,0,B,HV,RP_11850,Unknown,"L-Tryptophan, 2H3",RP,2.071,263.13934,0,NA
B_6HV_T0,0,B,HV,RP_11935,Unknown,"L-Tryptophan, 2H3",RP,1.446,265.07983,0,[M+Na]+
B_6HV_T0,0,B,HV,RP_12037,Unknown,Inj_vol,RP,1.727,266.12524,0,NA
B_6HV_T0,0,B,HV,RP_12070,Unknown,Inj_vol,RP,8.726,266.21677,1601.66,NA
B_6HV_T0,0,B,HV,RP_12093,Unknown,"L-Tryptophan, 2H3",RP,1.096,266.96759,0,NA
B_6HV_T0,0,B,HV,RP_12128,Unknown,"L-Tryptophan, 2H3",RP,3.414,267.15659,810.4590692529839,NA
B_6HV_T0,0,B,HV,RP_12164,Unknown,"L-Tryptophan, 2H3",RP,8.723,267.22308,9279.582581692819,NA
B_6HV_T0,0,B,HV,RP_12203,Unknown,Inj_vol,RP,1.096,268.10394,288058.08,NA
B_6HV_T0,0,B,HV,RP_12205,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.425,268.10422,534.0605285569676,NA
B_6HV_T0,0,B,HV,RP_12279,Unknown,"L-Phenylalanine, 2H8",RP,1.241,269.11325,0,NA
B_6HV_T0,0,B,HV,RP_12310,Unknown,"Indole-3-acetic acid, 2H5",RP,10.001,269.23859,1316.315578713757,NA
B_6HV_T0,0,B,HV,RP_12312,Unknown,"L-Phenylalanine, 2H8",RP,9.86,269.23862,4142.278804147323,NA
B_6HV_T0,0,B,HV,RP_12341,Unknown,"Pyridoxal, 2H3",RP,1.092,270.09134,485.8472425735293,NA
B_6HV_T0,0,B,HV,RP_12403,Unknown,"Pyridoxal, 2H3",RP,1.102,271.11127,354.7299413047243,NA
B_6HV_T0,0,B,HV,RP_12456,Unknown,"L-Phenylalanine, 2H8",RP,1.092,272.09216,1023.0951264254431,NA
