Time,Gene_Name,KEGG_ID,Pathway_ID,Pathway_info,Pathway_details,FC,p_adj
12,pgeF,K05810,9191,Metabolism,99985 Amino acid metabolism,-0.010782408,0.989467952
24,pgeF,K05810,9191,Metabolism,99985 Amino acid metabolism,0.336374782,0.560326716
36,pgeF,K05810,9191,Metabolism,99985 Amino acid metabolism,0.611145149,0.083437023
0,pgi,K01810,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],0.240984899,0.999823315
12,pgi,K01810,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],-0.182267683,0.704190984
24,pgi,K01810,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],-0.028612951,0.95139536
36,pgi,K01810,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],0.057819583,0.820423946
0,pgi,K01810,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.240984899,0.999823315
12,pgi,K01810,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.182267683,0.704190984
24,pgi,K01810,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.028612951,0.95139536
36,pgi,K01810,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.057819583,0.820423946
0,pgi,K01810,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],0.240984899,0.999823315
12,pgi,K01810,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],-0.182267683,0.704190984
24,pgi,K01810,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],-0.028612951,0.95139536
36,pgi,K01810,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],0.057819583,0.820423946
0,pgi,K01810,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.240984899,0.999823315
12,pgi,K01810,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],-0.182267683,0.704190984
24,pgi,K01810,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],-0.028612951,0.95139536
36,pgi,K01810,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.057819583,0.820423946
0,pgi,K01810,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],0.240984899,0.999823315
12,pgi,K01810,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-0.182267683,0.704190984
24,pgi,K01810,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-0.028612951,0.95139536
36,pgi,K01810,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],0.057819583,0.820423946
0,pgk,K00927,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.004639845,0.999823315
12,pgk,K00927,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.470899399,0.373068726
24,pgk,K00927,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-1.280697086,0.005788901
36,pgk,K00927,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.102739306,0.739253005
0,pgk,K00927,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],-0.004639845,0.999823315
12,pgk,K00927,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],0.470899399,0.373068726
24,pgk,K00927,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],-1.280697086,0.005788901
36,pgk,K00927,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],-0.102739306,0.739253005
0,pgk,K00927,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-0.004639845,0.999823315
12,pgk,K00927,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],0.470899399,0.373068726
24,pgk,K00927,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-1.280697086,0.005788901
36,pgk,K00927,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-0.102739306,0.739253005
0,pgl,K01057,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],0.279165383,0.999823315
12,pgl,K01057,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],-0.144927987,0.789434941
24,pgl,K01057,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],2.594494878,4.08e-9
36,pgl,K01057,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],0.619871932,0.03125763
0,pgm,K01835,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],0.043500066,0.999823315
12,pgm,K01835,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],-0.189515649,0.618782281
24,pgm,K01835,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],-0.920780718,0.034298171
36,pgm,K01835,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],0.198782565,0.382454523
0,pgm,K01835,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],0.043500066,0.999823315
12,pgm,K01835,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],-0.189515649,0.618782281
24,pgm,K01835,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],-0.920780718,0.034298171
36,pgm,K01835,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],0.198782565,0.382454523
0,pgm,K01835,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.043500066,0.999823315
12,pgm,K01835,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.189515649,0.618782281
24,pgm,K01835,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.920780718,0.034298171
36,pgm,K01835,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.198782565,0.382454523
0,pgm,K01835,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],0.043500066,0.999823315
12,pgm,K01835,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],-0.189515649,0.618782281
24,pgm,K01835,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],-0.920780718,0.034298171
36,pgm,K01835,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],0.198782565,0.382454523
0,pgm,K01835,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],0.043500066,0.999823315
12,pgm,K01835,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],-0.189515649,0.618782281
24,pgm,K01835,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],-0.920780718,0.034298171
36,pgm,K01835,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],0.198782565,0.382454523
0,pgm,K01835,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],0.043500066,0.999823315
12,pgm,K01835,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-0.189515649,0.618782281
24,pgm,K01835,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],-0.920780718,0.034298171
36,pgm,K01835,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],0.198782565,0.382454523
0,pgm,K01835,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.043500066,0.999823315
12,pgm,K01835,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],-0.189515649,0.618782281
24,pgm,K01835,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],-0.920780718,0.034298171
36,pgm,K01835,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.198782565,0.382454523
0,pgsA,K00995,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],-0.220386439,0.999823315
12,pgsA,K00995,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],0.92106323,0.129811355
24,pgsA,K00995,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],2.418122647,1.25e-5
36,pgsA,K00995,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],1.525159922,0.008224932
0,pheA,K04518,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.131784568,0.999823315
12,pheA,K04518,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.058045034,0.896557505
24,pheA,K04518,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.423924258,0.243900222
36,pheA,K04518,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.708182877,0.002534229
0,pheS,K01889,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.019220495,0.999823315
12,pheS,K01889,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.137125663,0.676456187
24,pheS,K01889,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.858024415,0.008179916
36,pheS,K01889,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.670209309,0.002504537
0,pheS,K01889,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.019220495,0.999823315
12,pheS,K01889,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.137125663,0.676456187
24,pheS,K01889,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.858024415,0.008179916
36,pheS,K01889,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.670209309,0.002504537
0,pheS,K01889,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.019220495,0.999823315
12,pheS,K01889,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.137125663,0.676456187
24,pheS,K01889,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.858024415,0.008179916
36,pheS,K01889,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.670209309,0.002504537
0,pheT,K01890,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.10263967,0.999823315
12,pheT,K01890,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.108728348,0.819478143
24,pheT,K01890,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.207259361,0.613899726
36,pheT,K01890,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],1.103752461,1.4e-8
0,pheT,K01890,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.10263967,0.999823315
12,pheT,K01890,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.108728348,0.819478143
24,pheT,K01890,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.207259361,0.613899726
36,pheT,K01890,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],1.103752461,1.4e-8
0,pheT,K01890,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.10263967,0.999823315
12,pheT,K01890,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.108728348,0.819478143
24,pheT,K01890,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.207259361,0.613899726
36,pheT,K01890,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],1.103752461,1.4e-8
0,phnC,K02042,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],0.022500926,0.999823315
12,phnC,K02042,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],0.632790406,0.10505741
24,phnC,K02042,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],1.327420563,0.002865339
36,phnC,K02042,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],1.135338099,5.15353e-4
0,phnC,K02042,9131,Membrane transport,02000 Transporters [BR:ko02000],0.022500926,0.999823315
12,phnC,K02042,9131,Membrane transport,02000 Transporters [BR:ko02000],0.632790406,0.10505741
24,phnC,K02042,9131,Membrane transport,02000 Transporters [BR:ko02000],1.327420563,0.002865339
36,phnC,K02042,9131,Membrane transport,02000 Transporters [BR:ko02000],1.135338099,5.15353e-4
0,phnD,K02044,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],-0.042382126,0.999823315
12,phnD,K02044,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],-0.04279914,0.915445594
24,phnD,K02044,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],-0.799644373,0.025528512
36,phnD,K02044,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],0.290225052,0.273959089
0,phnD,K02044,9131,Membrane transport,02000 Transporters [BR:ko02000],-0.042382126,0.999823315
12,phnD,K02044,9131,Membrane transport,02000 Transporters [BR:ko02000],-0.04279914,0.915445594
24,phnD,K02044,9131,Membrane transport,02000 Transporters [BR:ko02000],-0.799644373,0.025528512
36,phnD,K02044,9131,Membrane transport,02000 Transporters [BR:ko02000],0.290225052,0.273959089
0,phnE,K02041,9131,Membrane transport,02000 Transporters [BR:ko02000],0.146095507,0.999823315
12,phnE,K02041,9131,Membrane transport,02000 Transporters [BR:ko02000],0.145991591,0.736566143
24,phnE,K02041,9131,Membrane transport,02000 Transporters [BR:ko02000],0.284935634,0.561374317
36,phnE,K02041,9131,Membrane transport,02000 Transporters [BR:ko02000],1.260634435,1.17432e-4
0,phnE,K02041,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],0.146095507,0.999823315
12,phnE,K02041,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],0.145991591,0.736566143
24,phnE,K02041,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],0.284935634,0.561374317
36,phnE,K02041,9131,Membrane transport,02010 ABC transporters [PATH:ko02010],1.260634435,1.17432e-4
0,phoA,K01077,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],-0.195309719,0.999823315
12,phoA,K01077,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],0.52223961,0.117914467
24,phoA,K01077,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],2.216225881,1.35e-11
36,phoA,K01077,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],1.348591852,5.82e-6
0,phoA,K01077,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.195309719,0.999823315
12,phoA,K01077,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.52223961,0.117914467
24,phoA,K01077,9141,Transport and catabolism,04147 Exosome [BR:ko04147],2.216225881,1.35e-11
36,phoA,K01077,9141,Transport and catabolism,04147 Exosome [BR:ko04147],1.348591852,5.82e-6
0,phoA,K01077,9132,Signal transduction,02020 Two-component system [PATH:ko02020],-0.195309719,0.999823315
12,phoA,K01077,9132,Signal transduction,02020 Two-component system [PATH:ko02020],0.52223961,0.117914467
24,phoA,K01077,9132,Signal transduction,02020 Two-component system [PATH:ko02020],2.216225881,1.35e-11
36,phoA,K01077,9132,Signal transduction,02020 Two-component system [PATH:ko02020],1.348591852,5.82e-6
0,phoA,K01077,9107,Glycan biosynthesis and metabolism,00537 Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],-0.195309719,0.999823315
12,phoA,K01077,9107,Glycan biosynthesis and metabolism,00537 Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],0.52223961,0.117914467
24,phoA,K01077,9107,Glycan biosynthesis and metabolism,00537 Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],2.216225881,1.35e-11
36,phoA,K01077,9107,Glycan biosynthesis and metabolism,00537 Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],1.348591852,5.82e-6
0,phoA,K01077,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],-0.195309719,0.999823315
12,phoA,K01077,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],0.52223961,0.117914467
24,phoA,K01077,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],2.216225881,1.35e-11
36,phoA,K01077,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],1.348591852,5.82e-6
0,phoB,K07657,9132,Signal transduction,02020 Two-component system [PATH:ko02020],-0.203376653,0.999823315
12,phoB,K07657,9132,Signal transduction,02020 Two-component system [PATH:ko02020],0.123085105,0.790761981
24,phoB,K07657,9132,Signal transduction,02020 Two-component system [PATH:ko02020],0.30748217,0.636529497
36,phoB,K07657,9132,Signal transduction,02020 Two-component system [PATH:ko02020],0.586775704,0.087888575
0,phoB,K07657,9132,Signal transduction,02022 Two-component system [BR:ko02022],-0.203376653,0.999823315
12,phoB,K07657,9132,Signal transduction,02022 Two-component system [BR:ko02022],0.123085105,0.790761981
24,phoB,K07657,9132,Signal transduction,02022 Two-component system [BR:ko02022],0.30748217,0.636529497
36,phoB,K07657,9132,Signal transduction,02022 Two-component system [BR:ko02022],0.586775704,0.087888575
0,phoH,K06217,9193,Cellular processes and signaling,99995 Signal transduction mechanisms,0.353463296,0.999823315
12,phoH,K06217,9193,Cellular processes and signaling,99995 Signal transduction mechanisms,0.722265258,9.31826e-4
24,phoH,K06217,9193,Cellular processes and signaling,99995 Signal transduction mechanisms,1.66003297,4.76e-5
36,phoH,K06217,9193,Cellular processes and signaling,99995 Signal transduction mechanisms,1.329012042,1.67e-7
0,phoR,K07636,9132,Signal transduction,02022 Two-component system [BR:ko02022],0.034942473,0.999823315
12,phoR,K07636,9132,Signal transduction,02022 Two-component system [BR:ko02022],0.131708245,0.760424769
24,phoR,K07636,9132,Signal transduction,02022 Two-component system [BR:ko02022],1.411001587,0.001981478
36,phoR,K07636,9132,Signal transduction,02022 Two-component system [BR:ko02022],1.503973303,1.41e-5
0,phoR,K07636,9112,Enzyme families,01001 Protein kinases [BR:ko01001],0.034942473,0.999823315
12,phoR,K07636,9112,Enzyme families,01001 Protein kinases [BR:ko01001],0.131708245,0.760424769
24,phoR,K07636,9112,Enzyme families,01001 Protein kinases [BR:ko01001],1.411001587,0.001981478
36,phoR,K07636,9112,Enzyme families,01001 Protein kinases [BR:ko01001],1.503973303,1.41e-5
0,phoR,K07636,9132,Signal transduction,02020 Two-component system [PATH:ko02020],0.034942473,0.999823315
12,phoR,K07636,9132,Signal transduction,02020 Two-component system [PATH:ko02020],0.131708245,0.760424769
24,phoR,K07636,9132,Signal transduction,02020 Two-component system [PATH:ko02020],1.411001587,0.001981478
36,phoR,K07636,9132,Signal transduction,02020 Two-component system [PATH:ko02020],1.503973303,1.41e-5
0,phrB,K01669,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.124292536,0.999823315
12,phrB,K01669,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.63797237,0.142446672
